entity_id,state,last_changed
sensor.153931628473058_total_energy_consumption,1359.0,2026-03-22T19:39:52.859Z
sensor.153931628473058_total_energy_consumption,1359.01,2026-03-22T19:40:26.131Z
sensor.153931628473058_total_energy_consumption,1359.02,2026-03-22T19:41:32.742Z
sensor.153931628473058_total_energy_consumption,1359.03,2026-03-22T19:42:06.009Z
sensor.153931628473058_total_energy_consumption,1359.04,2026-03-22T19:42:39.248Z
sensor.153931628473058_total_energy_consumption,1359.05,2026-03-22T19:43:45.872Z
sensor.153931628473058_total_energy_consumption,1359.06,2026-03-22T19:44:52.244Z
sensor.153931628473058_total_energy_consumption,1359.07,2026-03-22T19:45:58.712Z
sensor.153931628473058_total_energy_consumption,1359.08,2026-03-22T19:47:05.088Z
sensor.153931628473058_total_energy_consumption,1359.09,2026-03-22T19:47:38.314Z
sensor.153931628473058_total_energy_consumption,1359.1,2026-03-22T19:48:45.030Z
sensor.153931628473058_total_energy_consumption,1359.11,2026-03-22T19:49:51.619Z
sensor.153931628473058_total_energy_consumption,1359.12,2026-03-22T19:50:58.146Z
sensor.153931628473058_total_energy_consumption,1359.13,2026-03-22T19:52:04.689Z
sensor.153931628473058_total_energy_consumption,1359.14,2026-03-22T19:52:38.884Z
sensor.153931628473058_total_energy_consumption,1359.15,2026-03-22T19:53:45.498Z
sensor.153931628473058_total_energy_consumption,1359.16,2026-03-22T19:54:51.896Z
sensor.153931628473058_total_energy_consumption,1359.17,2026-03-22T19:55:58.425Z
sensor.153931628473058_total_energy_consumption,1359.18,2026-03-22T19:57:04.888Z
sensor.153931628473058_total_energy_consumption,1359.19,2026-03-22T19:57:38.287Z
sensor.153931628473058_total_energy_consumption,1359.2,2026-03-22T19:58:44.788Z
sensor.153931628473058_total_energy_consumption,1359.21,2026-03-22T19:59:52.925Z
sensor.153931628473058_total_energy_consumption,1359.22,2026-03-22T20:00:59.342Z
sensor.153931628473058_total_energy_consumption,1359.23,2026-03-22T20:02:05.968Z
sensor.153931628473058_total_energy_consumption,1359.24,2026-03-22T20:03:12.577Z
sensor.153931628473058_total_energy_consumption,1359.25,2026-03-22T20:03:45.785Z
sensor.153931628473058_total_energy_consumption,1359.26,2026-03-22T20:04:52.306Z
sensor.153931628473058_total_energy_consumption,1359.27,2026-03-22T20:05:59.700Z
sensor.153931628473058_total_energy_consumption,1359.28,2026-03-22T20:07:06.117Z
sensor.153931628473058_total_energy_consumption,1359.29,2026-03-22T20:08:13.141Z
sensor.153931628473058_total_energy_consumption,1359.3,2026-03-22T20:08:46.397Z
sensor.153931628473058_total_energy_consumption,1359.31,2026-03-22T20:09:52.894Z
sensor.153931628473058_total_energy_consumption,1359.32,2026-03-22T20:10:26.098Z
sensor.153931628473058_total_energy_consumption,1359.33,2026-03-22T20:11:32.641Z
sensor.153931628473058_total_energy_consumption,1359.34,2026-03-22T20:12:05.901Z
sensor.153931628473058_total_energy_consumption,1359.35,2026-03-22T20:12:39.285Z
sensor.153931628473058_total_energy_consumption,1359.36,2026-03-22T20:13:46.808Z
sensor.153931628473058_total_energy_consumption,1359.37,2026-03-22T20:14:20.144Z
sensor.153931628473058_total_energy_consumption,1359.38,2026-03-22T20:15:26.734Z
sensor.153931628473058_total_energy_consumption,1359.39,2026-03-22T20:15:59.954Z
sensor.153931628473058_total_energy_consumption,1359.4,2026-03-22T20:17:06.516Z
sensor.153931628473058_total_energy_consumption,1359.41,2026-03-22T20:17:39.725Z
sensor.153931628473058_total_energy_consumption,1359.42,2026-03-22T20:18:46.157Z
sensor.153931628473058_total_energy_consumption,1359.43,2026-03-22T20:19:52.940Z
sensor.153931628473058_total_energy_consumption,1359.44,2026-03-22T20:20:26.135Z
sensor.153931628473058_total_energy_consumption,1359.45,2026-03-22T20:20:59.388Z
sensor.153931628473058_total_energy_consumption,1359.46,2026-03-22T20:22:06.065Z
sensor.153931628473058_total_energy_consumption,1359.47,2026-03-22T20:22:39.282Z
sensor.153931628473058_total_energy_consumption,1359.48,2026-03-22T20:23:45.699Z
sensor.153931628473058_total_energy_consumption,1359.49,2026-03-22T20:24:18.868Z
sensor.153931628473058_total_energy_consumption,1359.5,2026-03-22T20:25:25.499Z
sensor.153931628473058_total_energy_consumption,1359.51,2026-03-22T20:25:58.757Z
sensor.153931628473058_total_energy_consumption,1359.52,2026-03-22T20:27:05.358Z
sensor.153931628473058_total_energy_consumption,1359.53,2026-03-22T20:27:38.620Z
sensor.153931628473058_total_energy_consumption,1359.54,2026-03-22T20:28:45.089Z
sensor.153931628473058_total_energy_consumption,1359.55,2026-03-22T20:29:19.368Z
sensor.153931628473058_total_energy_consumption,1359.56,2026-03-22T20:29:53.603Z
sensor.153931628473058_total_energy_consumption,1359.57,2026-03-22T20:31:00.051Z
sensor.153931628473058_total_energy_consumption,1359.58,2026-03-22T20:31:33.309Z
sensor.153931628473058_total_energy_consumption,1359.59,2026-03-22T20:32:39.820Z
sensor.153931628473058_total_energy_consumption,1359.6,2026-03-22T20:33:14.197Z
sensor.153931628473058_total_energy_consumption,1359.61,2026-03-22T20:34:20.714Z
sensor.153931628473058_total_energy_consumption,1359.62,2026-03-22T20:34:53.861Z
sensor.153931628473058_total_energy_consumption,1359.63,2026-03-22T20:36:00.979Z
sensor.153931628473058_total_energy_consumption,1359.64,2026-03-22T20:36:34.226Z
sensor.153931628473058_total_energy_consumption,1359.65,2026-03-22T20:37:07.456Z
sensor.153931628473058_total_energy_consumption,1359.66,2026-03-22T20:38:13.841Z
sensor.153931628473058_total_energy_consumption,1359.67,2026-03-22T20:38:47.093Z
sensor.153931628473058_total_energy_consumption,1359.68,2026-03-22T20:39:20.321Z
sensor.153931628473058_total_energy_consumption,1359.69,2026-03-22T20:40:27.683Z
sensor.153931628473058_total_energy_consumption,1359.7,2026-03-22T20:41:00.652Z
sensor.153931628473058_total_energy_consumption,1359.71,2026-03-22T20:41:33.812Z
sensor.153931628473058_total_energy_consumption,1359.72,2026-03-22T20:42:07.161Z
sensor.153931628473058_total_energy_consumption,1359.73,2026-03-22T20:43:13.561Z
sensor.153931628473058_total_energy_consumption,1359.74,2026-03-22T20:43:46.784Z
sensor.153931628473058_total_energy_consumption,1359.75,2026-03-22T20:47:06.951Z
sensor.153931628473058_total_energy_consumption,1359.76,2026-03-22T20:48:13.508Z
sensor.153931628473058_total_energy_consumption,1359.77,2026-03-22T20:48:46.737Z
sensor.153931628473058_total_energy_consumption,1359.78,2026-03-22T20:49:19.922Z
sensor.153931628473058_total_energy_consumption,1359.79,2026-03-22T20:49:53.200Z
sensor.153931628473058_total_energy_consumption,1359.8,2026-03-22T20:50:27.301Z
sensor.153931628473058_total_energy_consumption,1359.81,2026-03-22T20:51:33.747Z
sensor.153931628473058_total_energy_consumption,1359.82,2026-03-22T20:52:07.013Z
sensor.153931628473058_total_energy_consumption,1359.83,2026-03-22T20:53:13.354Z
sensor.153931628473058_total_energy_consumption,1359.84,2026-03-22T20:57:06.319Z
